x;y;z;u;v;nx;ny;nz;tx;ty;tz;bx;by;bz;column;row
919.9784;1775.8107;568.3596;0.1379;0.8947;-0.4586;-0.8886;-0.0002;0.8685;-0.4482;-0.2118;0.1882;-0.0973;0.9773;4;17
996.2495;1734.3309;550.3221;0.1724;0.8947;-0.4970;-0.8677;-0.0002;0.8512;-0.4875;-0.1947;0.1689;-0.0969;0.9809;5;17
1071.8306;1688.7811;533.6348;0.2069;0.8947;-0.5353;-0.8447;-0.0001;0.8314;-0.5269;-0.1767;0.1491;-0.0947;0.9843;6;17
1146.3677;1639.1433;518.4398;0.2414;0.8947;-0.5731;-0.8195;-0.0001;0.8092;-0.5660;-0.1577;0.1292;-0.0905;0.9875;7;17
1219.5092;1585.4502;504.8640;0.2759;0.8947;-0.6102;-0.7923;-0.0001;0.7847;-0.6043;-0.1381;0.1093;-0.0843;0.9904;8;17
1290.9092;1527.7824;493.0186;0.3103;0.8947;-0.6462;-0.7632;-0.0001;0.7579;-0.6417;-0.1178;0.0899;-0.0762;0.9930;9;17
1360.2306;1466.2642;482.9995;0.3448;0.8947;-0.6810;-0.7323;-0.0001;0.7288;-0.6778;-0.0970;0.0710;-0.0661;0.9953;10;17
1427.1478;1401.0598;474.8867;0.3793;0.8947;-0.7144;-0.6997;-0.0000;0.6977;-0.7124;-0.0759;0.0531;-0.0542;0.9971;11;17
1491.3499;1332.3700;468.7448;0.4138;0.8947;-0.7463;-0.6656;-0.0000;0.6646;-0.7452;-0.0544;0.0362;-0.0406;0.9985;12;17
1552.5439;1260.4286;464.6223;0.4483;0.8947;-0.7767;-0.6299;-0.0000;0.6296;-0.7763;-0.0327;0.0206;-0.0254;0.9995;13;17
1610.4578;1185.4979;462.5520;0.4828;0.8947;-0.8053;-0.5928;-0.0000;0.5928;-0.8053;-0.0109;0.0065;-0.0088;0.9999;14;17
1664.8433;1107.8660;462.5506;0.5172;0.8947;-0.8323;-0.5544;-0.0000;0.5544;-0.8322;0.0109;-0.0061;0.0091;0.9999;15;17
1715.4792;1027.8425;464.6187;0.5517;0.8947;-0.8574;-0.5147;-0.0000;0.5144;-0.8569;0.0327;-0.0169;0.0281;0.9995;16;17
1762.1741;945.7549;468.7408;0.5862;0.8947;-0.8806;-0.4739;-0.0000;0.4732;-0.8793;0.0544;-0.0258;0.0479;0.9985;17;17
1804.7700;861.9451;474.8851;0.6207;0.8947;-0.9019;-0.4320;-0.0000;0.4308;-0.8993;0.0759;-0.0328;0.0685;0.9971;18;17
1843.1449;776.7656;483.0035;0.6552;0.8947;-0.9211;-0.3893;-0.0001;0.3874;-0.9168;0.0971;-0.0379;0.0894;0.9953;19;17
1877.2157;690.5755;493.0314;0.6897;0.8947;-0.9383;-0.3458;-0.0001;0.3434;-0.9318;0.1179;-0.0408;0.1106;0.9930;20;17
1906.9420;603.7376;504.8876;0.7241;0.8947;-0.9534;-0.3018;-0.0001;0.2989;-0.9442;0.1382;-0.0418;0.1317;0.9904;21;17
1932.3284;516.6137;518.4745;0.7586;0.8947;-0.9662;-0.2577;-0.0001;0.2544;-0.9541;0.1578;-0.0407;0.1524;0.9875;22;17
1953.4279;429.5618;533.6775;0.7931;0.8947;-0.9769;-0.2136;-0.0001;0.2102;-0.9616;0.1767;-0.0378;0.1726;0.9843;23;17
1970.3450;342.9318;550.3654;0.8276;0.8947;-0.9854;-0.1700;-0.0001;0.1667;-0.9666;0.1946;-0.0332;0.1918;0.9809;24;17
1983.2383;257.0622;568.3901;0.8621;0.8947;-0.9919;-0.1274;-0.0001;0.1244;-0.9694;0.2116;-0.0271;0.2098;0.9774;25;17
1992.3245;172.2761;587.5864;0.8966;0.8947;-0.9963;-0.0863;-0.0001;0.0840;-0.9702;0.2274;-0.0197;0.2265;0.9738;26;17
1997.8802;88.8776;607.7721;0.9310;0.8947;-0.9989;-0.0474;-0.0001;0.0459;-0.9692;0.2418;-0.0116;0.2415;0.9703;27;17
2000.2462;7.1484;628.7478;0.9655;0.8947;-0.9999;-0.0114;-0.0001;0.0110;-0.9669;0.2548;-0.0030;0.2548;0.9670;28;17
1999.8295;-72.6563;650.2970;1.0000;0.8947;-0.9998;0.0207;-0.0001;-0.0200;-0.9637;0.2661;0.0054;0.2661;0.9639;29;17
615.0089;1903.4160;571.2449;0.0000;0.9474;-0.3155;-0.9489;-0.0004;0.9105;-0.3026;-0.2818;0.2673;-0.0893;0.9595;0;18
690.5562;1876.8794;548.2570;0.0345;0.9474;-0.3483;-0.9374;-0.0004;0.9027;-0.3353;-0.2697;0.2526;-0.0943;0.9630;1;18
766.7933;1846.9312;525.9351;0.0690;0.9474;-0.3837;-0.9235;-0.0004;0.8928;-0.3708;-0.2558;0.2361;-0.0985;0.9667;2;18
843.3867;1813.3118;504.4941;0.1034;0.9474;-0.4207;-0.9072;-0.0004;0.8806;-0.4083;-0.2404;0.2180;-0.1015;0.9707;3;18
919.9932;1775.8272;484.1330;0.1379;0.9474;-0.4587;-0.8886;-0.0003;0.8661;-0.4470;-0.2237;0.1986;-0.1029;0.9747;4;18
996.2629;1734.3458;465.0347;0.1724;0.9474;-0.4971;-0.8677;-0.0003;0.8492;-0.4864;-0.2057;0.1784;-0.1025;0.9786;5;18
1071.8426;1688.7944;447.3661;0.2069;0.9474;-0.5354;-0.8446;-0.0003;0.8298;-0.5259;-0.1867;0.1575;-0.1002;0.9824;6;18
1146.3781;1639.1549;431.2776;0.2414;0.9474;-0.5732;-0.8194;-0.0003;0.8080;-0.5651;-0.1667;0.1365;-0.0958;0.9860;7;18
1219.5181;1585.4603;416.9037;0.2759;0.9474;-0.6102;-0.7922;-0.0002;0.7838;-0.6037;-0.1460;0.1155;-0.0893;0.9893;8;18
1290.9168;1527.7911;404.3622;0.3103;0.9474;-0.6462;-0.7631;-0.0002;0.7572;-0.6412;-0.1246;0.0950;-0.0807;0.9922;9;18
1360.2370;1466.2716;393.7545;0.3448;0.9474;-0.6810;-0.7323;-0.0002;0.7284;-0.6774;-0.1027;0.0751;-0.0701;0.9947;10;18
1427.1531;1401.0661;385.1655;0.3793;0.9474;-0.7144;-0.6997;-0.0002;0.6975;-0.7121;-0.0803;0.0561;-0.0575;0.9968;11;18
1491.3545;1332.3756;378.6634;0.4138;0.9474;-0.7464;-0.6656;-0.0001;0.6645;-0.7451;-0.0576;0.0382;-0.0431;0.9983;12;18
1552.5481;1260.4335;374.2995;0.4483;0.9474;-0.7767;-0.6299;-0.0001;0.6295;-0.7762;-0.0347;0.0217;-0.0270;0.9994;13;18
1610.4617;1185.5024;372.1084;0.4828;0.9474;-0.8053;-0.5928;-0.0001;0.5928;-0.8053;-0.0116;0.0068;-0.0094;0.9999;14;18
1664.8473;1107.8704;372.1079;0.5172;0.9474;-0.8323;-0.5544;-0.0001;0.5544;-0.8322;0.0116;-0.0065;0.0096;0.9999;15;18
1715.4834;1027.8470;374.2984;0.5517;0.9474;-0.8574;-0.5147;-0.0001;0.5144;-0.8568;0.0347;-0.0179;0.0297;0.9994;16;18
1762.1790;945.7597;378.6636;0.5862;0.9474;-0.8806;-0.4739;-0.0001;0.4731;-0.8791;0.0576;-0.0274;0.0507;0.9983;17;18
1804.7757;861.9504;385.1696;0.6207;0.9474;-0.9018;-0.4321;-0.0001;0.4306;-0.8989;0.0804;-0.0348;0.0724;0.9968;18;18
1843.1515;776.7714;393.7655;0.6552;0.9474;-0.9211;-0.3893;-0.0001;0.3872;-0.9162;0.1028;-0.0401;0.0946;0.9947;19;18
1877.2235;690.5821;404.3828;0.6897;0.9474;-0.9383;-0.3458;-0.0002;0.3431;-0.9310;0.1247;-0.0433;0.1170;0.9922;20;18
1906.9510;603.7449;416.9358;0.7241;0.9474;-0.9533;-0.3019;-0.0002;0.2986;-0.9431;0.1461;-0.0443;0.1393;0.9893;21;18
1932.3387;516.6217;431.3210;0.7586;0.9474;-0.9662;-0.2577;-0.0002;0.2540;-0.9527;0.1668;-0.0432;0.1611;0.9860;22;18
1953.4394;429.5704;447.4173;0.7931;0.9474;-0.9769;-0.2136;-0.0002;0.2098;-0.9598;0.1867;-0.0401;0.1823;0.9824;23;18
1970.3575;342.9409;465.0858;0.8276;0.9474;-0.9854;-0.1700;-0.0002;0.1663;-0.9644;0.2056;-0.0352;0.2026;0.9786;24;18
1983.2517;257.0714;484.1699;0.8621;0.9474;-0.9919;-0.1274;-0.0002;0.1241;-0.9668;0.2234;-0.0287;0.2216;0.9747;25;18
1992.3383;172.2851;504.4949;0.8966;0.9474;-0.9963;-0.0863;-0.0002;0.0837;-0.9672;0.2400;-0.0209;0.2391;0.9708;26;18
1997.8941;88.8860;525.8683;0.9310;0.9474;-0.9989;-0.0474;-0.0002;0.0458;-0.9658;0.2551;-0.0123;0.2548;0.9669;27;18
2000.2595;7.1555;548.0794;0.9655;0.9474;-0.9999;-0.0114;-0.0002;0.0109;-0.9631;0.2687;-0.0033;0.2687;0.9632;28;18
1999.8415;-72.6511;570.8991;1.0000;0.9474;-0.9998;0.0207;-0.0002;-0.0199;-0.9596;0.2806;0.0056;0.2806;0.9598;29;18
615.0384;1903.4506;491.8421;0.0000;1.0000;-0.3156;-0.9489;-0.0007;0.9064;-0.3012;-0.2961;0.2807;-0.0940;0.9552;0;19
690.5853;1876.9127;467.5797;0.0345;1.0000;-0.3484;-0.9373;-0.0006;0.8990;-0.3339;-0.2834;0.2655;-0.0993;0.9590;1;19
766.8216;1846.9631;444.0194;0.0690;1.0000;-0.3837;-0.9234;-0.0006;0.8895;-0.3694;-0.2690;0.2482;-0.1038;0.9631;2;19
843.4137;1813.3419;421.3883;0.1034;1.0000;-0.4208;-0.9072;-0.0006;0.8777;-0.4069;-0.2529;0.2292;-0.1069;0.9675;3;19
920.0187;1775.8553;399.8968;0.1379;1.0000;-0.4587;-0.8886;-0.0006;0.8637;-0.4457;-0.2354;0.2089;-0.1085;0.9719;4;19
996.2867;1734.3718;379.7381;0.1724;1.0000;-0.4971;-0.8677;-0.0005;0.8471;-0.4852;-0.2166;0.1877;-0.1081;0.9763;5;19
1071.8646;1688.8183;361.0883;0.2069;1.0000;-0.5354;-0.8446;-0.0005;0.8281;-0.5249;-0.1967;0.1658;-0.1057;0.9805;6;19
1146.3983;1639.1768;344.1067;0.2414;1.0000;-0.5732;-0.8194;-0.0004;0.8067;-0.5642;-0.1757;0.1437;-0.1011;0.9844;7;19
1219.5366;1585.4803;328.9350;0.2759;1.0000;-0.6103;-0.7922;-0.0004;0.7828;-0.6029;-0.1539;0.1217;-0.0943;0.9881;8;19
1290.9337;1527.8094;315.6976;0.3103;1.0000;-0.6463;-0.7631;-0.0004;0.7565;-0.6406;-0.1314;0.1000;-0.0852;0.9913;9;19
1360.2525;1466.2882;304.5016;0.3448;1.0000;-0.6810;-0.7322;-0.0004;0.7280;-0.6770;-0.1083;0.0791;-0.0740;0.9941;10;19
1427.1675;1401.0814;295.4366;0.3793;1.0000;-0.7145;-0.6997;-0.0003;0.6972;-0.7119;-0.0847;0.0590;-0.0608;0.9964;11;19
1491.3680;1332.3898;288.5745;0.4138;1.0000;-0.7464;-0.6655;-0.0003;0.6643;-0.7450;-0.0608;0.0402;-0.0456;0.9982;12;19
1552.5609;1260.4469;283.9694;0.4483;1.0000;-0.7767;-0.6299;-0.0003;0.6295;-0.7762;-0.0366;0.0228;-0.0286;0.9993;13;19
1610.4743;1185.5153;281.6578;0.4828;1.0000;-0.8053;-0.5928;-0.0003;0.5928;-0.8053;-0.0122;0.0070;-0.0100;0.9999;14;19
1664.8599;1107.8829;281.6583;0.5172;1.0000;-0.8323;-0.5544;-0.0003;0.5544;-0.8322;0.0122;-0.0070;0.0100;0.9999;15;19
1715.4963;1027.8594;283.9715;0.5517;1.0000;-0.8573;-0.5147;-0.0003;0.5144;-0.8568;0.0366;-0.0191;0.0312;0.9993;16;19
1762.1924;945.7723;288.5798;0.5862;1.0000;-0.8806;-0.4739;-0.0003;0.4730;-0.8789;0.0608;-0.0291;0.0534;0.9981;17;19
1804.7900;861.9633;295.4476;0.6207;1.0000;-0.9018;-0.4321;-0.0003;0.4305;-0.8986;0.0848;-0.0369;0.0764;0.9964;18;19
1843.1669;776.7849;304.5211;0.6552;1.0000;-0.9211;-0.3893;-0.0003;0.3870;-0.9157;0.1084;-0.0425;0.0997;0.9941;19;19
1877.2401;690.5961;315.7280;0.6897;1.0000;-0.9383;-0.3459;-0.0003;0.3428;-0.9301;0.1315;-0.0458;0.1233;0.9913;20;19
1906.9690;603.7596;328.9779;0.7241;1.0000;-0.9533;-0.3019;-0.0003;0.2983;-0.9420;0.1540;-0.0468;0.1468;0.9881;21;19
1932.3580;516.6371;344.1614;0.7586;1.0000;-0.9662;-0.2577;-0.0003;0.2537;-0.9512;0.1758;-0.0456;0.1698;0.9844;22;19
1953.4601;429.5864;361.1509;0.7931;1.0000;-0.9769;-0.2136;-0.0004;0.2094;-0.9578;0.1967;-0.0424;0.1920;0.9805;23;19
1970.3794;342.9573;379.8000;0.8276;1.0000;-0.9854;-0.1701;-0.0004;0.1659;-0.9621;0.2165;-0.0372;0.2133;0.9763;24;19
1983.2747;257.0880;399.9434;0.8621;1.0000;-0.9918;-0.1274;-0.0004;0.1238;-0.9640;0.2352;-0.0303;0.2332;0.9720;25;19
1992.3621;172.3015;421.3972;0.8966;1.0000;-0.9963;-0.0863;-0.0004;0.0835;-0.9640;0.2525;-0.0222;0.2515;0.9676;26;19
1997.9182;88.9018;443.9581;0.9310;1.0000;-0.9989;-0.0474;-0.0004;0.0456;-0.9623;0.2683;-0.0131;0.2680;0.9633;27;19
2000.2833;7.1701;467.4043;0.9655;1.0000;-0.9999;-0.0115;-0.0004;0.0109;-0.9592;0.2825;-0.0036;0.2825;0.9593;28;19
1999.8644;-72.6384;491.4944;1.0000;1.0000;-0.9998;0.0207;-0.0004;-0.0199;-0.9553;0.2949;0.0057;0.2949;0.9555;29;19
